Tweet,Label
tag doinya biar gak sepi liburannya,Neutral
"ah, kabar baik pagi ini. thanl youu, big hit. thank you, jimin, thank you, allah alhamdulillah jimin",Joy
noo waayy abang aku no no pacaran dulu nanti mama marah,Anger
"mimpi qasim 2015- nabi muhammad saw bersabda, ini adalah islam saya dan kerana qasim melakukan segalanya kerana allah & saya berkata demikian, allah akan memberi mereka pahala yg berlipat ganda. ramai muslim di seluruh dunia mendakwa dia adalah imam al-mahdi tetapi dia menolak.",Neutral
bodoh betul g la check org yg xcden tu dulu,Anger
mkd kan sudah dilapori. hukumannya cuma ditegur. bangsat kayak arteria cuma ditegur ya gak mempan.,Anger
gue jugaa hahhaa plus kaget,Joy
"diem bukan berrti aku limbad, bisa saja sy ijat :)",Neutral
kurangi sambat tambahi semangat..gass sluurr,Joy
ngeri juga 5 quote gaib.,Fear
ini ga pamer pls gue beneran sedih lmao,Sad
"bismillah,,tetap semangat jangan menyerah,,yakin pasti bigwin",Joy
"26. (awalnya malu-malu, tapi lama-lama mau) i vote for at the 2022",Joy
takut bgt jujur kalo yangti udh turun tangan,Fear
hashida wanginya sayang ga normal,Neutral
"saya pernah resign, dan memutuskan untuk berbisnis, setelah saya resign, saya tetap bangun pagi dan pakai kemeja, trus nongkrong kerja di cafe sampai sore, agar tetap terlihat bekerja semua itu saya lakukan agar ibu dan bapak saya tidak khawatir dengan keadaan saya .. cukup menyedihkan",Sad
"si anak tunggal yg apa2 semua keinginannya harus diturutin dan terpenuhi, klo gak diturutin dan terpenuhi auto marah dan nggondok = aku.",Neutral
baru saja mengirim foto kecamatan sanden,Neutral
"dan si mbak nya auto malu pake minta maaf, padahal netizen indo ketawa2 doang karna mbak nya lucu dikira quote estetik",Fear
"gue dulu takut trus kata temen gue tinggal plek ntar dia cuman nempel ke pupil kok. kecuali tangan lo gatel pengen kucek2 mata ya jangaan. nyopotinnya ga perih samsek, kaya lg nyubit gitu caranya",Fear
hoy tl sepi nih,Neutral
"sama lah juga, cerita sedih hutang negara 1 trillion, rakyat siap menderma dalam tabung harapan, alih-alih kau meeting minum gloria jean's, minum evian. benda bebal ni menyebabkan ph tumbang dalam prk dan prn. marhean kepala hangguk.",Neutral
"aku bukan bermaksud nak biadab tapi ko faham tak bila dalam ramai2 adik beradik dlm rumah ni, parent ko asyik sebut nama ko je, cari barang tk jumpa pun marah ko sorang je faham tk? rasa mcm aku sorang jeke anak knp smua org x blh tngok i bhgia",Anger
huwa yenanya mami kok gemes sih marah aja segemes ini aru rela dimarahin yena trs tiap hari pliss mau karungin,Joy
skrg masih gitu ga ka? sedih bgt,Sad
"r.i.p kepada minatku melihat foto2 masa kecilmu, ga nyangka banget padahal sebulan lalu kalo gabut dikit masih suka tak liatin",Love
"butuh season 2 pokoknyaa,, khusus yang kkakkung couple harus adaa soalnya sedih momennya cuman dikit dan sebentar bangett. dan moga yesung oppa cepet-cepet dapet pasangan di real life nya, sudah waktunya menikah oppa. kami menunggu undangannya",Sad
"gue kagk,gue suka jedotin cewe gue ke lampu merah karena benci gue lamer lama banget,lbh lama lamer drpd masak mie",Anger
heizou b5?? padahal udah bgarep bangey dia b4 sedih bnaegt,Sad
hihi ada ada saja,Neutral
"marahku tak ku jual murah. aku marah padamu. lalu ditanyai siapa yang menyakitiku. entah makhluk langka apa yang berhasil menyakitiku, cinta.",Neutral
"film ini cinematographynya cantik banget, ngga kuning kayak film jepang biasanya wkwk. ceritanya termasuk 'ringan' menurutku, yang bikin aku suka sama film ini yaitu bagian theatrenya keren banget asli 8/10. ah, btw ini adegan 18+nya ya",Love
"kenapa sih, dapat yg tulus maunya yg brengsek bodoh",Anger
"bahagia secukupnya, sedih seperlunya, mencintai sewajarnya, membenci sekedarnya, bersyukur sebanyak-banyaknya.",Neutral
makanya bersiap kecewa sama wakilnya sendiri..,Sad
kenapa hati mu lagi sepi ? ya karna kalau rame lanjut part 2,Neutral
halo pahari samandiai ada kabar gembira nih bagi para jagoan badminton di kalimantan gass skuy !! ramaikan perebutan piala kepala bnnp kalteng pada turnamen badminton se-kalimantan tahun 2022 dalam rangka hut bnn ri ke-20.,Neutral
"happy birthday, valee. bahagia selalu!! ;33",Joy
kebanyakan follow takut limit,Fear
"kalau bisa aku ingin mengulang waktu di tahun 2017, benci dengan keadaan sekarang. terjebak diantara situasi yang membuat harus berfikir banyak, hanya membuat tangisan di setiap harinya. apakah bisa memutar waktu kembali ?",Sad
"banyak juga boleh kak, asal jgn kelepasan, ngeri gk ke rem, loss pula lagi.",Fear
"kasian temen acara ultah, kmrn ditunda gara2 contact +, setelah ditunda banyak yg pamit maap ga bisa datang tanpa ngasih alesan. bilang aja congor2 tervaksin lu pada takut heboh season 3. sendirinya gak percaya keampuhan vaksin tapi nyuruh2 orang vaksin. gak lucu.",Anger
"tidur normal, gk begadang liat mu membuat hidup lebih bahagia",Neutral
"mimii cowoku si plg keren, its a good news to start my exhausting dayy. im beyond proud of u udh bisa ngelewatin semua sakitnya. mimii, lets make another happy memories again, we can laughing out loud again. aku sayang bgtt sm kamu, kamu jga hrs bahagia sehat selalu",Love
"mau ini bener atau kaga, tapi klo denger kabar baik soal timnas, selalu seneng sih",Joy
bangett plss sy suka banget bikin itu,Love
aa sedih,Sad
"inget guys teras cihampelas bandung tempat relokasi penjual sepanjang jalan cihampelas aja ga efektif. mungkin beberapa bulan pertama bakal banyak pengunjung tapi setelah ketemu banyak minusnya bakal sepi dan kumuh, jadi agak jijik gitu",Fear
semangatt walaupun dalam hati berkata bangsat,Anger
: harap-harap cemas..,Fear
"kalo udah 9 bulan ginituh rasanya deg degan, takut, tapi udah pengen ketemu dedek dan udah engap pen cepet cepet bisa bobo telentang dan tengkurep",Fear
"semoga bisa tercapai ya kak, semangat untuk temennya!",Joy
sejak kapan masyarakat mau dilibatkan..sesama anggota dpr saja tidak boleh dan tidak mau dilibatkan oleh beliau apalagi cuma masyarakat.apa udah pikun mic dimatikan supaya orang lain tidak terlibat..,Neutral
"sejak membaca kalimatku ter-share, sungguh perasaan takut yang menghantui di saat keluar malam hari lewati jalanan sepi sunyi dapat memudar. saya membawa ponselku, memotret, nge-tweet lagi di area terang lampu, sesudahnya dapat pulang, berharap selalu aman tak apess.",Sad
"halo bpk/ibu, mohon maaf atas ketidaknyaman yg dialami. utk perihal tsb dapat dilakukan pasa menu ""pesan"" ya. bpk/ibu dpt juga melakukan tracking melalui link yang dikirim ke nomor ponsel melalui whatsapp atau smsnya",Neutral
"salah lah wkwk ntar orang orang pada ikutan sedih, ya walaupun gua gk sedih sih",Neutral
mens team ngeri banget,Fear
jd orang yg sulit mengontrol emosi. akhirnya smpe skrng ya tetep sulit,Neutral
"suka banget sama toko ijo, beli barang harga ratusan sampe jutaan ongkirnya ttp 2k doang",Love
halo ryuu~ apa kabar?,Neutral
ajhshs sedih bgt sampe nangis,Sad
"makasii, lu juga semangat yaa",Joy
lune mau temenan ga? nanti gue mention sepi banget ga ada temen ngobrol. rep panggil nama gue ya,Neutral
ini kcg rumahan ga kemana-mana sama mamanya terus tapi itu lehernya kaya luka. apa karena suka gelut diajarin mamanya itu ya tapi masa sih? kcg! btw itu aku pegang posisi dia nyaman dan bentar kok,Fear
jeanne pas rambut panjang cantik banget dah gue kira emaknya jeanne wkwk sayang jeanne,Love
"biasanya jga kalo titip2 ke aku toh? knp ke ibu? udh tau ibu suka lupa masih aja nitip ke ibu, biasanya jga nitip ke aku trs di bls ""apa, nitip apa? nyenyenye"" mlh ngegas gue kasih tau biar klo nitip2 ke gue aja biasanya jga kaya gitu ajg",Anger
"benci tasik, benci jakarta",Anger
bikin kaget anak orang,Fear
sedih banget pls..,Sad
"pas sma ga pernah bawa uang saku karena sekolahan deket banget dari rumah, bisa jalan. kadang males banget kalo kerkom jauh-jauh banget karena pulangnya suka malem dan kalau bayar ojol jadi mahal, mending aku kerjain sendiri. bikin sakit hati",Anger
ngeri editannya,Fear
"almond,coklat,stoberry,banana,matcha,sea salt,hazelnut,cashew,chocomalt,marie biscuits. lebih suka yang hazelnut,cashew,matcha enak pokoknya",Joy
udah deh ngaku aja siapa yang mbeking nih bupati. ga takut dihisab panitia hari akhir tah?,Anger
sedang bodoh saja.,Neutral
paling males banget dapet message yang suka ditarik2 iss masalah hidup lo apa sii?!,Anger
"hmm.. aku rasa, sekarang aku lebih baik baik saja daripada kemarin. nggak papa.",Neutral
gapapa reyon marah lucu//lha siap *lary ke dapur,Neutral
"jujur shock di bagian bangsatnya sih, biasanya kayaknya drake doang ga ampe bangsat",Anger
tidak seharusnya kecewa dan terluka membuatmu terpuruk. tapi itu adalah indikasi bahwa ada yang harus kamu perbaiki dalam dirimu.,Neutral
sensi pake yg biasa atau yg kf94 kak? btw makasih yaa,Neutral
"temenan 5 tahun hasilnya gini, sedih banget",Sad
warded lagi ke? muka sedih je.,Sad
"ga bolehh, soalnya udah makan mie kemarin' takut lambung aku kambuh lagi kalo keseringan wkwk",Fear
kaka ica apa kabar??,Neutral
"dengan bersyukur kita akan senantiasa diliputi rasa damai,tentram dan bahagia",Neutral
done bismilah makasih giveawaynya kak semoga sehat selalu panjang umur dan banyak rezekinya amin jangan lupa istirahat dan jaga kesehatan ya kak mau jeno ecan jga gapapa kak yang penting di kasih semuanya suka kak,Love
"wkwkwk karena biasanya berawal dari coba-coba, kepo, dan lanjut ketagihan. kalo ngga suka sih ya ga bakal lanjut. aku dulu juga kepo bau tembakau tuh gimana ga enak. pas di lab waktu itu ada yg bawa tembakau bused baunya kek obat rumah sakit enek banget",Love
"dia nie ngeselin bngt ke guee suka bngt ngisenginn, tp dia tu kek andalan para guru, trs wibu (cm g banget), produktif tidak seperti sayaa, social butterfly bngt, gampang akrab sm orang",Anger
dah la paksa paksa pastu nak marah,Anger
dia doang yg melet2!!!! kaget akk,Fear
"bahkan dalam fisik terluka dan bathin yang sakit, ia masih bisa berkata 'aku masih sayang kamu'. tapi engkau malah memilih untuk pergi. apa hendak dikata sesal tiada arti jika sudah di akhir.",Sad
antara ngakak sama sedih anjr nonton inituh kawkwakwakawawk,Joy
"ahh kakak suka xiao zhan to ah iya oath of love kapan tayangnyaa, padahal udah lama banget ituu ooo chemistrynya kurang ya kak berarti. wah iya chemistry nya mereka kenceng banget",Love
semangat nge ba!,Joy
"sabar ya mbak, bingung mau berkata apa. kalau aku pribadi jdi mbaknya bakalan marah besar sih",Fear
"semangat lzj, ketemu lky lagi, semoga bisa menang ya sekarang, takut banyak yang anu lagi nanti kalau kalah, stay strong",Neutral
sarapan dulu biar semangat,Joy
happy birthday marr!! bahagia terus yaa,Joy
"suka banget tempat dingin ya kaan ini keren sangat lohh tempatnya ehh my ex-now best friend salah satu suhu coal, dll.. uhukk masih terpampang nyata namanya sih sombong boleh ya? hahaha malesin",Love
marah marah terus! keriput!,Anger
"gue tuh emg suka gimik, suka bercanda, tp kalo gue lg serius ya tolong ikutin serius lah ky pls baca situasi juga, masa krn gue suka bercanda lu jd suka hidungmu suka, dari ujung rambutmu sampai ujung kakimu semuanya aku suka, malu 3x ku tapi mau, sedih",Sad
gw yakin kedepannya lockey sedih kalo liat gambar ini,Sad
"makanya baca mbak baca. itu disuruh gembira brrti jgn panik. klo panik imun turun. tanya yg ahli, org genbira biar imun bgus apa sebaliknya? Bikin kesel aja",Anger
lulu bggtt cinta bgtt mana suka sayuran brokoli lucu bgtt gemess selalu kepo endus2,Love
"dokter ratih ayu wulandari, irene mongkar, gobind vashdev, coach yusa aziz, hingga najeela shihab yang merupakan para ahli dalam ranahnya, turut menitipkan pesan penting melalui buku ini. belahan jantungku menjadi catatan pembuka andien tentang perjalanannya menemukan diri,",Neutral
dari semua fs mfs yg paling gue tunggu pasti khawla karena dia keren banget ga ngerti lagi gue suka banget kalo dia ngobrol ama mark,Love
jadi malu saya,Fear
sedih kudu ppg dulu,Sad
"merasa pintar, bodoh saja tak punya",Neutral
betul banget. yang suka perzombian harus banget nonton kingdom sih,Love
"gaiss, boleh saranin aku micellar water untuk skintype normal to dry yang sensitif sama kandungan fragrance ga? terima kasih!!",Neutral
sedih tp ttp happy kiyowo because baekhyun is there,Joy
"yang komen buruk ini beneran ada masalah sama otaknya kayaknya, tolol banget. .",Anger
"halo sender, aku avail nih hari ini, aku juga provide nsfw (imagine/dirtytalk) dan bisa req fc. aku ini talkactive dan convobuild, aku suka cerita random dan kasih tmi, aku juga suka ngejokes receh, aku aslinya clingy, suka nyariin kalo ditinggal, lovlang ku pt & qt, suka pukiss.",Love
"selamat pagi, semangat olahraga",Joy
"baru bangun, puji tuhan dapet kabar baik tentang jimin",Joy
"jangan sedih bila belum memiliki materi, sedihlah jika kekayaan hati belum dimiliki",Neutral
"naeun menyukai lagu sedih, dan setiap ia mendengarkan lagu, lagu itu gambaran suasana hatinya",Sad
ini bener..jam 9 malem..abis praktek.. bini wa di rs ada lem kertas ga? yang biasa gitu. besok ** ada tugas suruh bawa lem buat nempel2.a,Neutral
masa pemulihan biasanya akan sangat membosankan tapi bisa juga menjadi titik utk berppikir jernih,Neutral
"jangan merasa kesepian saat sedang berbenah diri, karna di situlah saat kamu koreksi sapa ja yg pantas tuk hidupmu",Neutral
tiap pagi sedih :),Sad
"pagi-pagi dikerjain orang haha dikira gua bego, ya gua ladenin lahh liat sampe manaa",Anger
dikira kaget bisa menyelesaikan masalah anggaran yg membengkak.. ?!,Anger
"bang johnny kalo diliat lebih dalem lagi orangnya suka menempatkan dirinya dibelakang layar. ini yang jadiin aku suka banget sama dia karena kita sama2 suka ngelakuin banyak hal tanpa terlihat menonjol. aku pribadi ga suka dapet perhatian, aku pengennya nemenin orang yang emang--",Love
biasa sj. biar bunuh org pun nm y cebong pasti bnr.. coz cebong sdh jd tuhan y rezim. sabar sj yg waras,Neutral
"dikepung, dikejar2, ditangkapi, ditakut-takut i.",Fear
"kalo saya ceritain semua ini ke kamu, saya takut kamu tinggalin lagi. saya gasuka sendiri",Fear
"trs fakta lainnya adalah kakel gw rumahnya searah sama rumah gw. pernah pulsek dia lewat jalanan rumah gw anjrit. gw di belakangnya kaget. ""lah.. kok dia belok kesini""",Fear
sedih bgt ya denise ga balik lagi ke sn,Sad
"takdir bagi mereka yang ikhlas, takder bagi mereka yang kecewa.",Neutral
"pengen tetep jaga komunikasi sama temen2 yg udah nikah, tp pas sekali ngechat akunya tanya kabar, eh dia malah tanya kapan aku nikah? pertanyaan yg cuma bisa kujawab dg senyum, atau berujung dengan tidak kubalas..",Neutral
"gue ga ngestan sn, tapi ikut sedih denise out dari grup semoga sukses terus ke depannya buat denise",Sad
"suka banget sm kacang, mungkin itu menjelaskan kadang gw agak ""nuts""",Love
kenapa komennya pada takut sih??,Neutral
"dan pun ketika jatuh/gagal, kamu gak akan sedih dan kecewa berlebihan. tetap semangatttsss",Neutral
"dulu pake pinguin, beli merek yg ad tasnya aja gitu. bei yg ponco aja lebih enak dinpake",Neutral
udah lama ga denger suara denise. jadi pas dia ngecover lagu day6 sedih gue jdi +++++,Sad
"kak ann, thankyouu karna kamu udah bikin au sebagus ini. aku nangiss bgt, bukan nangis yang sedih tp nangis yang kekk?? bahagia dan terharu baca cerita kamu, ditambah lagi ada beberapa poin yang relate sama hidupku jadi tiap baca partnya kaya aku liat diri sendiri juga didalamnya",Joy
"aku sudah pernah ""menonton"" kisah seperti ini sebelumnya, dan aku benci endingnya +-+",Anger
semangat ya dirimu tak takut tetap berjuang,Joy
"gataunyaa, emang suka dikerasin gitu, bahkan suka dibuat rada lebam gitu. anw akting mereka keren banget sih di sini . ini engga bohong gue jadi kek dibawa ngerasain rasanya jadi dom dan sub gitu, jadi penasaran plus ngeri geli gitu",Fear
"jika kau tertawa kau akan bahagia, walau disaat sedih apapun [jaguar d sauro]",Neutral
"sedih euy, sedekade yang lalu fans emyu berani nyindir semua rival rivalnya. fans emyu sekarang cuma berani nyindir arsenal doang, karna tau diri.",Sad
"rehat sejenak dulu kok, kalo dah full gaskeun lagi biar enak",Neutral
"mau seburuk apapun lo, mau sebanyak apapun kesalahan lo jangan sampe lo benci diri lo sendiri karena yang harus lo lakuin cuman satu, belajar dari semua yang udah terjadi. lo bakal spesial bagi orang yang tepat.",Neutral
di ft galak2 bgt diteriak2in sm kating di sini saking baiknya sblm mulai apa2 ditanya dulu apa kabar semalem tidur jam brp sm katingnya,Neutral
"kakk bagus banget au bestfriend aku suka banget mukaku sampe cape senyum mulu pas baca mau ending semangat nulis la ” huhu makasih bgt udh mau baca dan meluangkan waktu untuk ini hihi awas nanti capek tuh pipi kalau senyum-senyum mulu, i",Love
srs rasa nak main member haha takut nak mintak,Fear
lagi kerja disemangatin sama si cantik yang belum mandi gara gara takut beku,Fear
"amanda, dia temen sekelas aku waktu kelas 7. dia tuh cantik banget masyaallah, baik jugaa kalo ngomong tuh anggun, bawaannya adem aja kalo ketemu dia, trus anaknya solehah + pinter, dia suka ikut2 organisasi gitu. kurang apalgi coba",Joy
